order_id,delivery_id,delivery_status,delivery_time,rider_id
2364,795,Delayed,13:51:47,120
2366,796,Delivered,20:45:44,157
2368,797,Delivered,20:03:09,38
2370,798,Delayed,17:40:27,183
2372,799,Delivered,07:52:25,226
2376,800,Delivered,15:55:53,99
2377,801,Delivered,20:28:59,141
2382,802,Delivered,01:57:13,139
2390,803,Delayed,05:48:04,102
2391,804,Delayed,12:04:38,150
2406,805,Delayed,16:45:22,188
2408,806,Delivered,07:31:58,243
2409,807,Delayed,12:40:14,194
2410,808,Delivered,11:18:11,282
2411,809,Delayed,06:16:16,213
2416,810,Delivered,11:51:52,31
2421,811,Delayed,15:17:10,285
2424,812,Delivered,00:32:35,121
2429,813,Delayed,11:47:23,122
2431,814,Delivered,19:47:49,175
2432,815,Delivered,15:27:54,212
2436,816,Delayed,02:50:24,255
2438,817,Delivered,04:58:17,59
2439,818,Delivered,00:43:53,45
2442,819,Delivered,08:54:29,176
2444,820,Delayed,16:52:38,19
2446,821,Delivered,16:24:43,151
2452,822,Delivered,18:22:16,127
2458,823,Delivered,23:58:06,105
2459,824,Delayed,11:29:46,243
2461,825,Delayed,03:55:55,99
2464,826,Delayed,05:15:20,193
2466,827,Delivered,06:20:14,180
2469,828,Delayed,14:04:47,134
2473,829,Delayed,21:53:06,258
2475,830,Delayed,16:03:21,122
2476,831,Delivered,22:27:35,196
2478,832,Delivered,02:58:27,82
2479,833,Delivered,21:57:20,56
2482,834,Delayed,08:01:59,193
2483,835,Delayed,20:02:17,181
2485,836,Delayed,04:11:33,240
2486,837,Delivered,20:13:51,165
2488,838,Delayed,06:50:53,117
2489,839,Delivered,19:36:04,11
2492,840,Delivered,16:46:27,260
2498,841,Delayed,20:23:47,11
2500,842,Delivered,04:27:53,200
2506,843,Delivered,11:54:18,48
2507,844,Delayed,13:36:51,68
2511,845,Delayed,01:21:21,7
2512,846,Delayed,18:06:59,196
2513,847,Delivered,03:02:42,279
2514,848,Delayed,02:30:43,156
2517,849,Delivered,04:20:32,212
2520,850,Delivered,07:51:54,135
2523,851,Delivered,21:27:03,70
2526,852,Delivered,23:19:19,187
2527,853,Delivered,13:33:51,71
2531,854,Delayed,10:29:41,285
2532,855,Delayed,11:06:57,236
2533,856,Delayed,19:11:16,179
2541,857,Delayed,06:35:40,91
2550,858,Delayed,08:55:30,246
2564,859,Delayed,01:02:37,216
2565,860,Delivered,05:25:09,211
2566,861,Delivered,19:07:48,199
2567,862,Delivered,03:31:46,131
2570,863,Delayed,10:29:54,196
2573,864,Delayed,16:13:49,284
2574,865,Delivered,05:18:32,94
2575,866,Delayed,18:32:15,80
2577,867,Delayed,06:48:42,200
2578,868,Delivered,17:39:38,254
2579,869,Delivered,03:11:12,179
2580,870,Delayed,06:08:17,275
2582,871,Delayed,22:51:11,71
2587,872,Delivered,11:05:52,16
2588,873,Delivered,03:08:14,73
2592,874,Delivered,04:45:07,5
2595,875,Delivered,05:45:43,118
2598,876,Delayed,21:49:12,270
2599,877,Delivered,08:13:01,216
2606,878,Delayed,10:50:37,290
2608,879,Delayed,06:09:29,298
2611,880,Delayed,05:16:57,3
2614,881,Delayed,19:00:00,128
2615,882,Delayed,01:28:15,198
2619,883,Delayed,20:38:35,194
2620,884,Delayed,11:27:11,146
2623,885,Delivered,11:06:55,34
2626,886,Delivered,12:30:00,208
2630,887,Delayed,05:11:35,133
2631,888,Delayed,15:17:52,190
2632,889,Delayed,14:19:36,300
2633,890,Delivered,02:17:10,134
2635,891,Delivered,04:20:08,114
2637,892,Delivered,21:38:33,214
2646,893,Delivered,08:35:10,249
2649,894,Delivered,09:18:01,286
2652,895,Delivered,07:26:31,118
2655,896,Delivered,02:19:02,61
2661,897,Delayed,19:25:44,146
2678,898,Delayed,13:14:08,69
2679,899,Delivered,19:04:17,122
2681,900,Delayed,20:57:11,1
2684,901,Delivered,21:02:03,206
2688,902,Delivered,13:17:01,241
2693,903,Delayed,11:23:45,43
2695,904,Delivered,08:59:52,213
2697,905,Delayed,23:28:58,290
2699,906,Delayed,01:44:09,26
2701,907,Delivered,04:23:56,259
2702,908,Delayed,08:56:38,38
2703,909,Delivered,01:29:29,54
2707,910,Delivered,16:28:08,228
2718,911,Delivered,00:20:29,135
2722,912,Delayed,14:22:50,78
2725,913,Delivered,02:22:26,242
2727,914,Delayed,18:58:20,23
2729,915,Delivered,16:33:26,223
2735,916,Delivered,13:54:35,20
2736,917,Delayed,09:42:29,252
2741,918,Delayed,21:18:56,110
2743,919,Delayed,05:59:27,268
2746,920,Delayed,07:04:50,231
2757,921,Delivered,01:03:16,162
2764,922,Delivered,05:00:49,270
2765,923,Delayed,03:15:05,275
2767,924,Delivered,11:43:40,6
2769,925,Delivered,07:20:14,56
2770,926,Delayed,21:24:05,254
2774,927,Delivered,20:56:32,103
2780,928,Delivered,20:44:31,244
2783,929,Delayed,02:41:04,43
2785,930,Delayed,16:53:35,136
2793,931,Delivered,20:45:36,109
2796,932,Delayed,08:57:02,127
2798,933,Delayed,18:44:12,25
2803,934,Delayed,20:28:02,32
2809,935,Delivered,16:11:50,40
2810,936,Delayed,05:19:50,85
2817,937,Delivered,11:42:17,119
2825,938,Delayed,04:48:41,181
2827,939,Delivered,19:48:13,23
2828,940,Delivered,23:45:27,163
2832,941,Delivered,04:09:46,37
2837,942,Delivered,04:02:26,122
2843,943,Delayed,08:22:50,14
2846,944,Delayed,13:00:29,2
2854,945,Delayed,05:20:42,147
2859,946,Delivered,17:51:18,105
2866,947,Delayed,18:52:20,238
2868,948,Delayed,19:26:12,213
2871,949,Delayed,21:46:50,259
2876,950,Delayed,14:04:01,148
2877,951,Delivered,23:39:37,106
2878,952,Delayed,11:16:00,105
2880,953,Delayed,10:25:04,85
2881,954,Delayed,07:02:48,108
2884,955,Delayed,23:41:27,203
2885,956,Delivered,09:39:51,207
2889,957,Delayed,14:10:59,188
2895,958,Delivered,19:03:55,7
2897,959,Delayed,20:27:41,197
2898,960,Delayed,05:18:57,282
2900,961,Delayed,05:28:40,60
2901,962,Delayed,18:44:10,169
2909,963,Delivered,19:24:50,76
2915,964,Delivered,21:50:15,121
2919,965,Delivered,00:33:23,28
2923,966,Delivered,15:23:31,56
2933,967,Delivered,08:20:47,45
2935,968,Delayed,04:52:58,74
2944,969,Delivered,17:39:51,214
2947,970,Delivered,05:56:53,223
2950,971,Delivered,16:21:38,75
2951,972,Delayed,11:06:17,126
2952,973,Delivered,13:10:50,102
2953,974,Delivered,12:38:22,11
2957,975,Delivered,14:54:03,105
2960,976,Delayed,15:47:14,44
2962,977,Delivered,16:30:04,213
2963,978,Delivered,01:23:59,15
2971,979,Delivered,02:14:37,62
2975,980,Delivered,20:44:39,178
2979,981,Delivered,18:31:55,182
2980,982,Delivered,02:40:46,202
2981,983,Delivered,17:43:38,72
2986,984,Delivered,20:19:29,256
2988,985,Delivered,21:13:36,199
2991,986,Delivered,07:12:36,249
3000,987,Delayed,02:38:01,191
3007,988,Delivered,23:06:01,75
3009,989,Delayed,18:00:53,278
3011,990,Delayed,22:19:12,75
3012,991,Delayed,05:07:44,53
3016,992,Delivered,05:52:04,17
3018,993,Delivered,16:21:55,14
3022,994,Delayed,16:33:06,258
3026,995,Delivered,05:51:43,65
3028,996,Delayed,04:28:24,264
3032,997,Delivered,12:18:33,38
3034,998,Delayed,00:38:00,148
3040,999,Delivered,01:52:15,231
3041,1000,Delivered,00:27:00,3
3042,1001,Delivered,03:55:11,27
3043,1002,Delayed,17:17:13,44
3055,1003,Delayed,08:36:27,18
3062,1004,Delivered,02:57:36,100
3067,1005,Delivered,04:44:55,48
3069,1006,Delivered,21:09:35,41
3070,1007,Delivered,04:07:53,48
3077,1008,Delivered,08:41:49,125
3080,1009,Delivered,20:55:14,205
3081,1010,Delivered,20:36:56,150
3083,1011,Delayed,13:21:27,153
3087,1012,Delayed,17:56:20,140
3090,1013,Delivered,07:11:47,289
3091,1014,Delivered,19:09:44,157
3092,1015,Delayed,09:38:28,223
3098,1016,Delivered,14:18:03,178
3103,1017,Delayed,22:15:54,237
3107,1018,Delivered,08:05:37,218
3115,1019,Delivered,08:21:02,226
3117,1020,Delayed,00:33:16,54
3123,1021,Delivered,15:04:15,103
3128,1022,Delayed,21:54:11,74
3130,1023,Delayed,04:10:41,8
3131,1024,Delivered,12:09:36,201
3134,1025,Delivered,19:41:48,259
3138,1026,Delivered,12:33:40,189
3139,1027,Delivered,04:50:55,182
3140,1028,Delayed,22:42:51,37
3143,1029,Delivered,20:33:49,144
3145,1030,Delayed,06:30:52,49
3147,1031,Delivered,11:28:15,130
3153,1032,Delivered,13:07:58,201
3155,1033,Delayed,13:41:33,104
3162,1034,Delivered,14:30:56,266
3170,1035,Delivered,08:44:34,47
3172,1036,Delivered,05:47:40,46
3173,1037,Delivered,14:04:21,74
3179,1038,Delayed,06:31:06,138
3183,1039,Delivered,18:24:48,7
3185,1040,Delayed,03:40:02,170
3190,1041,Delivered,06:40:45,155
3192,1042,Delayed,12:05:47,246
3194,1043,Delayed,01:36:18,128
3195,1044,Delivered,23:33:25,239
3196,1045,Delayed,06:27:45,290
3203,1046,Delivered,07:35:35,177
3205,1047,Delayed,21:47:08,291
3206,1048,Delivered,22:05:09,159
3207,1049,Delivered,12:09:22,64
3220,1050,Delivered,04:34:31,296
3223,1051,Delivered,03:04:40,98
3226,1052,Delivered,00:21:43,255
3227,1053,Delayed,06:58:01,56
3229,1054,Delivered,18:08:48,260
3230,1055,Delayed,23:03:28,193
3236,1056,Delayed,03:35:41,35
3238,1057,Delivered,07:46:22,279
3240,1058,Delivered,01:28:32,139
3241,1059,Delivered,01:03:25,178
3245,1060,Delayed,20:15:42,111
3246,1061,Delayed,07:12:35,14
3250,1062,Delayed,10:41:54,260
3252,1063,Delayed,02:20:42,219
3254,1064,Delayed,07:32:20,276
3257,1065,Delivered,11:46:40,54
3258,1066,Delivered,17:04:51,161
3261,1067,Delayed,05:46:32,133
3262,1068,Delayed,18:46:53,212
3271,1069,Delayed,22:40:34,93
3272,1070,Delivered,05:30:12,205
3274,1071,Delivered,02:53:40,295
3276,1072,Delayed,18:30:40,173
3279,1073,Delivered,06:53:38,159
3286,1074,Delivered,16:00:55,57
3291,1075,Delivered,22:50:11,201
3293,1076,Delivered,01:40:36,103
3297,1077,Delayed,00:56:19,258
3298,1078,Delivered,18:03:29,265
3299,1079,Delayed,03:38:45,173
3302,1080,Delivered,02:07:54,281
3303,1081,Delivered,19:25:25,216
3307,1082,Delayed,09:50:27,269
3312,1083,Delivered,22:48:44,193
3316,1084,Delayed,22:19:31,91
3328,1085,Delivered,08:25:02,165
3329,1086,Delivered,11:51:22,27
3330,1087,Delivered,17:02:14,131
3334,1088,Delayed,05:27:27,161
3336,1089,Delivered,08:05:59,211
3337,1090,Delivered,08:23:58,166
3339,1091,Delivered,10:19:07,203
3341,1092,Delayed,15:18:24,13
3343,1093,Delivered,02:40:42,251
3345,1094,Delayed,22:20:33,286
3350,1095,Delayed,16:08:13,1
3354,1096,Delayed,20:36:36,249
3357,1097,Delayed,09:37:02,263
3366,1098,Delayed,21:10:06,13
3369,1099,Delayed,01:05:57,294
3374,1100,Delayed,19:25:43,150
3385,1101,Delivered,00:39:16,110
3388,1102,Delivered,00:29:54,283
3391,1103,Delivered,04:04:57,213
3392,1104,Delivered,10:47:12,179
3396,1105,Delayed,00:20:40,171
3397,1106,Delayed,19:24:54,278
3399,1107,Delivered,17:28:35,40
3400,1108,Delivered,11:47:40,278
3406,1109,Delayed,17:27:54,251
3407,1110,Delivered,06:14:43,167
3409,1111,Delayed,01:30:08,121
3412,1112,Delivered,04:46:12,62
3414,1113,Delivered,10:53:20,78
3416,1114,Delivered,20:49:55,48
3418,1115,Delivered,15:26:32,219
3420,1116,Delivered,04:40:40,253
3424,1117,Delayed,23:52:12,174
3425,1118,Delivered,15:03:50,155
3429,1119,Delivered,02:17:08,47
3431,1120,Delivered,16:14:33,178
3437,1121,Delayed,17:56:41,73
3441,1122,Delayed,13:41:12,164
3446,1123,Delivered,03:06:40,167
3447,1124,Delivered,01:07:15,152
3455,1125,Delayed,13:01:08,21
3458,1126,Delivered,00:23:08,88
3460,1127,Delivered,19:37:01,231
3461,1128,Delivered,09:17:28,55
3468,1129,Delivered,08:53:51,20
3469,1130,Delivered,10:34:30,103
3472,1131,Delayed,18:22:59,191
3475,1132,Delivered,02:42:20,53
3477,1133,Delayed,23:28:30,49
3479,1134,Delayed,20:38:16,100
3481,1135,Delayed,10:26:08,142
3482,1136,Delayed,12:51:17,27
3485,1137,Delayed,10:11:17,14
3486,1138,Delivered,14:40:59,246
3490,1139,Delivered,21:17:21,158
3495,1140,Delayed,00:38:05,59
3499,1141,Delivered,17:25:43,35
3502,1142,Delivered,03:54:13,39
3503,1143,Delayed,14:06:51,47
3506,1144,Delayed,21:35:11,37
3509,1145,Delivered,07:46:05,226
3513,1146,Delivered,21:14:03,208
3515,1147,Delivered,02:08:52,140
3516,1148,Delayed,00:39:04,153
3518,1149,Delivered,12:19:47,23
3520,1150,Delivered,08:54:38,132
3522,1151,Delivered,08:01:31,211
3523,1152,Delivered,09:49:49,98
3536,1153,Delivered,22:28:06,290
3539,1154,Delayed,23:03:40,209
3542,1155,Delayed,11:15:04,86
3545,1156,Delivered,08:09:08,229
3547,1157,Delayed,07:41:18,236
3549,1158,Delayed,16:04:23,262
3553,1159,Delivered,09:09:34,155
3554,1160,Delayed,17:00:51,189
3562,1161,Delivered,14:45:16,160
3563,1162,Delayed,15:09:25,263
3565,1163,Delivered,14:35:21,121
3571,1164,Delivered,01:55:17,272
3579,1165,Delivered,08:34:53,232
3580,1166,Delivered,15:00:39,90
3583,1167,Delayed,20:00:36,222
3587,1168,Delayed,01:39:50,42
3588,1169,Delivered,10:32:47,131
3589,1170,Delivered,08:26:28,76
3591,1171,Delivered,03:08:47,152
3595,1172,Delivered,07:08:53,270
3596,1173,Delivered,15:20:50,157
3598,1174,Delivered,06:36:39,133
3600,1175,Delivered,14:57:58,126
3604,1176,Delivered,21:09:13,142
3606,1177,Delivered,20:25:18,277
3607,1178,Delayed,01:59:01,106
3608,1179,Delayed,05:55:44,3
3609,1180,Delivered,16:54:40,169
3612,1181,Delivered,03:06:11,174
3616,1182,Delayed,18:28:02,130
3618,1183,Delayed,05:25:39,136
3620,1184,Delivered,10:33:47,291
3624,1185,Delivered,17:25:25,200
3631,1186,Delivered,02:55:43,107
3633,1187,Delivered,10:56:53,114
3635,1188,Delivered,05:22:57,127
3636,1189,Delayed,18:33:32,165
3638,1190,Delayed,07:52:07,204
3641,1191,Delivered,17:25:34,69
3644,1192,Delayed,19:24:30,13
3645,1193,Delayed,15:32:41,158
3647,1194,Delayed,15:17:19,249
3648,1195,Delivered,05:26:46,175
3651,1196,Delivered,20:52:40,224
3656,1197,Delivered,11:39:58,88
3662,1198,Delivered,20:30:59,289
3664,1199,Delayed,09:27:25,137
3665,1200,Delivered,05:31:14,10
3669,1201,Delivered,05:21:39,31
3670,1202,Delayed,11:09:41,52
3672,1203,Delivered,22:05:40,93
3675,1204,Delivered,15:42:00,227
3678,1205,Delayed,11:29:12,14
3683,1206,Delivered,02:15:10,211
3692,1207,Delivered,14:10:59,198
3696,1208,Delayed,01:11:34,207
3701,1209,Delivered,19:58:29,163
3702,1210,Delivered,05:38:58,282
3706,1211,Delivered,16:55:19,145
3708,1212,Delayed,21:47:47,258
3716,1213,Delivered,03:42:01,104
3722,1214,Delayed,19:49:14,147
3731,1215,Delivered,18:59:11,262
3732,1216,Delayed,15:25:18,259
3736,1217,Delivered,22:15:47,157
3738,1218,Delayed,05:58:16,185
3742,1219,Delivered,17:07:26,196
3744,1220,Delayed,11:04:35,119
3745,1221,Delivered,02:11:33,170
3746,1222,Delivered,11:51:27,253
3748,1223,Delayed,01:38:08,34
3749,1224,Delivered,07:32:23,163
3754,1225,Delayed,17:57:35,204
3756,1226,Delayed,11:53:02,239
3757,1227,Delayed,00:57:21,166
3758,1228,Delivered,13:58:30,225
3759,1229,Delayed,04:01:28,12
3761,1230,Delivered,04:40:18,143
3763,1231,Delayed,22:15:50,68
3765,1232,Delayed,20:34:23,2
3768,1233,Delayed,19:24:12,97
3769,1234,Delayed,01:47:32,27
3772,1235,Delivered,14:53:28,15
3773,1236,Delivered,14:50:56,123
3777,1237,Delivered,13:50:50,253
3780,1238,Delayed,21:03:14,130
3781,1239,Delayed,05:20:07,269
3782,1240,Delivered,08:45:57,242
3787,1241,Delayed,17:18:26,122
3807,1242,Delivered,15:57:29,159
3808,1243,Delayed,15:46:58,33
3813,1244,Delayed,06:07:05,282
3817,1245,Delayed,02:53:27,120
3818,1246,Delivered,13:27:50,285
3825,1247,Delayed,07:47:01,153
3827,1248,Delayed,17:00:49,215
3833,1249,Delivered,06:32:35,71
3837,1250,Delayed,16:39:20,26
3839,1251,Delayed,10:07:21,32
3841,1252,Delayed,13:22:37,119
3842,1253,Delayed,22:44:59,18
3845,1254,Delivered,14:28:28,163
3846,1255,Delayed,02:07:53,220
3850,1256,Delayed,13:21:53,294
3851,1257,Delivered,11:11:00,285
3852,1258,Delayed,07:49:39,91
3855,1259,Delayed,00:44:36,54
3858,1260,Delivered,18:35:57,219
3861,1261,Delayed,22:26:29,54
3874,1262,Delivered,19:49:58,195
3878,1263,Delayed,14:12:45,294
3881,1264,Delayed,23:40:18,217
3883,1265,Delayed,17:14:36,25
3884,1266,Delayed,02:23:54,199
3886,1267,Delivered,19:50:08,261
3889,1268,Delivered,04:03:08,278
3891,1269,Delivered,17:11:39,281
3892,1270,Delivered,16:02:38,49
3894,1271,Delayed,02:28:32,297
3903,1272,Delivered,13:35:08,291
3908,1273,Delayed,14:12:20,213
3912,1274,Delivered,16:38:33,256
3914,1275,Delayed,06:35:54,75
3915,1276,Delayed,12:45:56,141
3920,1277,Delayed,03:00:06,20
3922,1278,Delivered,06:33:41,295
3929,1279,Delayed,11:22:41,105
3932,1280,Delayed,07:55:12,9
3934,1281,Delayed,19:29:22,228
3935,1282,Delayed,03:03:36,199
3936,1283,Delayed,22:18:31,294
3937,1284,Delivered,16:13:41,199
3938,1285,Delivered,16:54:42,98
3939,1286,Delayed,19:01:50,31
3941,1287,Delayed,15:15:35,273
3945,1288,Delivered,10:51:36,219
3946,1289,Delivered,06:14:14,81
3950,1290,Delivered,19:25:34,285
3951,1291,Delayed,13:02:18,24
3959,1292,Delivered,06:55:37,52
3966,1293,Delayed,08:36:24,190
3969,1294,Delivered,05:10:39,289
3982,1295,Delayed,18:29:04,46
3985,1296,Delivered,19:47:23,212
3986,1297,Delayed,04:03:53,54
3988,1298,Delivered,10:53:45,299
3990,1299,Delayed,12:11:38,60
3991,1300,Delayed,13:38:48,33
3992,1301,Delayed,02:14:39,185
3996,1302,Delivered,20:23:06,116
3997,1303,Delayed,14:42:07,158
4000,1304,Delivered,07:36:23,129
4001,1305,Delivered,15:27:19,176
4003,1306,Delayed,10:40:04,81
4015,1307,Delivered,17:14:07,223
4018,1308,Delivered,00:33:25,99
4020,1309,Delayed,17:48:39,232
4029,1310,Delivered,15:07:18,124
4033,1311,Delivered,04:49:47,155
4035,1312,Delivered,09:23:29,5
4040,1313,Delivered,09:31:26,112
4044,1314,Delivered,07:48:59,220
4050,1315,Delivered,04:44:12,4
4052,1316,Delivered,04:03:40,185
4053,1317,Delayed,01:27:11,147
4055,1318,Delayed,07:32:42,163
4058,1319,Delivered,13:35:18,207
4066,1320,Delayed,19:48:19,169
4067,1321,Delivered,10:22:50,288
4069,1322,Delivered,09:06:14,157
4070,1323,Delivered,09:56:11,249
4071,1324,Delayed,10:48:19,163
4077,1325,Delayed,08:20:00,49
4078,1326,Delivered,08:45:56,67
4079,1327,Delivered,09:55:00,235
4081,1328,Delivered,19:29:50,134
4083,1329,Delivered,04:25:33,146
4091,1330,Delayed,05:32:52,15
4104,1331,Delayed,03:41:05,278
4108,1332,Delayed,23:15:33,127
4111,1333,Delivered,21:50:36,12
4113,1334,Delayed,11:53:21,215
4115,1335,Delayed,02:00:02,30
4116,1336,Delivered,03:06:49,157
4118,1337,Delivered,08:42:22,269
4119,1338,Delivered,05:59:08,77
4120,1339,Delivered,06:07:19,125
4121,1340,Delayed,13:21:53,295
4122,1341,Delivered,22:19:46,76
4129,1342,Delivered,21:07:25,202
4130,1343,Delayed,22:51:58,204
4135,1344,Delayed,09:27:14,91
4136,1345,Delivered,22:34:23,59
4137,1346,Delayed,20:56:31,70
4138,1347,Delayed,04:39:31,199
4142,1348,Delivered,14:53:55,106
4144,1349,Delayed,21:55:19,98
4145,1350,Delivered,00:42:03,189
4149,1351,Delayed,05:03:31,46
4150,1352,Delivered,13:54:53,299
4153,1353,Delivered,14:03:59,101
4154,1354,Delayed,06:00:28,78
4156,1355,Delayed,08:52:40,80
4157,1356,Delivered,09:54:41,287
4161,1357,Delivered,18:09:30,126
4166,1358,Delayed,10:52:14,247
4171,1359,Delayed,11:10:13,55
4173,1360,Delayed,18:26:59,69
4178,1361,Delayed,14:36:15,295
4179,1362,Delivered,19:10:38,92
4182,1363,Delivered,19:34:19,221
4184,1364,Delayed,10:43:03,16
4188,1365,Delivered,19:54:28,251
4189,1366,Delayed,09:00:51,269
4191,1367,Delayed,17:19:15,192
4194,1368,Delayed,14:30:49,39
4196,1369,Delayed,00:42:30,93
4197,1370,Delivered,16:16:31,47
4204,1371,Delivered,23:10:33,69
4206,1372,Delivered,14:21:08,127
4214,1373,Delayed,10:23:10,157
4215,1374,Delivered,10:12:27,89
4216,1375,Delayed,12:30:33,77
4219,1376,Delivered,16:42:57,276
4220,1377,Delayed,17:14:14,251
4221,1378,Delivered,04:17:58,130
4223,1379,Delayed,23:40:18,31
4230,1380,Delayed,23:58:28,107
4234,1381,Delivered,13:00:29,58
4238,1382,Delayed,20:20:23,10
4240,1383,Delivered,01:52:44,233
4244,1384,Delivered,18:56:20,239
4245,1385,Delivered,12:40:35,85
4248,1386,Delayed,03:32:46,13
4251,1387,Delayed,18:23:42,158
4256,1388,Delivered,07:24:14,273
4260,1389,Delivered,22:19:24,300
4261,1390,Delivered,03:03:41,191
4267,1391,Delivered,14:49:40,77
4273,1392,Delayed,10:09:20,104
4275,1393,Delayed,18:01:38,89
4282,1394,Delivered,07:34:57,266
4283,1395,Delayed,01:13:58,85
4285,1396,Delivered,14:45:40,33
4286,1397,Delayed,16:54:46,181
4298,1398,Delayed,07:16:55,29
4299,1399,Delivered,14:09:31,10
4300,1400,Delivered,04:36:28,186
4305,1401,Delayed,23:52:47,11
4309,1402,Delayed,01:22:16,42
4312,1403,Delayed,09:02:54,74
4314,1404,Delayed,17:45:07,26
4316,1405,Delivered,17:38:52,89
4319,1406,Delayed,13:21:03,18
4320,1407,Delivered,00:41:22,197
4321,1408,Delayed,09:46:57,48
4322,1409,Delivered,14:35:15,188
4323,1410,Delivered,09:05:39,211
4324,1411,Delivered,23:14:09,64
4333,1412,Delayed,16:27:52,84
4335,1413,Delayed,23:59:14,186
4338,1414,Delivered,19:33:39,45
4340,1415,Delayed,11:01:21,167
4343,1416,Delayed,18:45:14,148
4358,1417,Delivered,10:06:13,41
4363,1418,Delivered,05:36:45,97
4367,1419,Delayed,21:00:28,259
4368,1420,Delayed,17:59:03,140
4370,1421,Delayed,01:53:28,288
4376,1422,Delayed,03:31:42,2
4377,1423,Delivered,23:19:40,224
4380,1424,Delayed,06:30:57,127
4381,1425,Delayed,13:45:20,40
4385,1426,Delivered,21:12:09,252
4390,1427,Delayed,14:29:35,235
4395,1428,Delivered,19:31:39,194
4398,1429,Delivered,20:34:08,268
4400,1430,Delayed,05:11:09,93
4408,1431,Delivered,00:01:15,52
4420,1432,Delayed,03:11:23,14
4425,1433,Delayed,22:38:07,161
4426,1434,Delivered,06:59:30,90
4427,1435,Delivered,19:54:43,255
4432,1436,Delivered,20:59:45,65
4434,1437,Delayed,21:38:26,137
4440,1438,Delivered,06:13:33,119
4442,1439,Delivered,09:56:55,78
4446,1440,Delivered,17:50:11,95
4451,1441,Delayed,20:32:47,9
4452,1442,Delivered,07:30:09,102
4458,1443,Delivered,05:53:39,87
4460,1444,Delayed,12:45:04,179
4461,1445,Delivered,05:21:32,237
4463,1446,Delayed,08:13:02,80
4468,1447,Delayed,06:31:09,208
4469,1448,Delayed,10:04:39,73
4470,1449,Delayed,07:17:11,72
4474,1450,Delayed,08:36:25,3
4477,1451,Delivered,11:02:53,95
4480,1452,Delayed,01:32:06,165
4482,1453,Delivered,14:28:37,166
4487,1454,Delayed,01:03:02,120
4489,1455,Delivered,10:16:04,35
4492,1456,Delayed,19:00:12,12
4498,1457,Delayed,15:11:54,88
4501,1458,Delayed,08:49:38,209
4506,1459,Delayed,01:25:23,244
4507,1460,Delivered,12:42:11,52
4509,1461,Delivered,01:48:35,186
4511,1462,Delayed,15:08:34,199
4513,1463,Delivered,03:04:45,36
4515,1464,Delayed,12:39:43,258
4520,1465,Delayed,21:16:44,256
4529,1466,Delayed,03:00:13,274
4534,1467,Delivered,20:09:28,161
4535,1468,Delayed,04:06:28,52
4540,1469,Delayed,11:35:19,162
4541,1470,Delayed,08:37:31,222
4543,1471,Delivered,21:14:56,210
4550,1472,Delayed,00:32:20,128
4556,1473,Delivered,05:11:27,86
4557,1474,Delayed,01:33:52,49
4558,1475,Delivered,20:00:23,38
4560,1476,Delayed,18:24:57,117
4562,1477,Delivered,19:03:22,113
4564,1478,Delayed,19:20:24,290
4566,1479,Delayed,18:24:53,174
4569,1480,Delayed,07:16:28,46
4571,1481,Delayed,19:53:26,69
4574,1482,Delivered,23:54:13,25
4576,1483,Delivered,04:45:55,87
4578,1484,Delivered,05:49:44,280
4583,1485,Delayed,01:13:23,284
4595,1486,Delayed,10:57:05,264
4596,1487,Delayed,01:42:30,110
4600,1488,Delivered,00:22:51,259
4601,1489,Delivered,23:59:46,51
4605,1490,Delayed,05:17:17,126
4610,1491,Delayed,21:28:01,232
4613,1492,Delivered,01:40:52,161
4615,1493,Delivered,23:21:21,275
4617,1494,Delivered,11:58:55,38
4618,1495,Delayed,12:26:52,280
4619,1496,Delivered,13:16:53,209
4620,1497,Delivered,12:42:14,96
4621,1498,Delivered,18:02:16,21
4624,1499,Delayed,16:49:36,55
4627,1500,Delayed,10:54:27,99
4630,1501,Delayed,15:58:57,72
4632,1502,Delayed,10:40:51,184
4635,1503,Delivered,01:38:02,244
4637,1504,Delivered,19:21:58,109
4639,1505,Delivered,05:30:13,103
4640,1506,Delayed,22:32:00,221
4645,1507,Delivered,22:16:12,153
4646,1508,Delayed,11:37:18,107
4648,1509,Delivered,22:20:14,162
4650,1510,Delivered,18:01:12,60
4651,1511,Delayed,02:58:10,142
4657,1512,Delayed,17:13:51,67
4659,1513,Delivered,16:31:11,135
4662,1514,Delayed,10:28:07,140
4664,1515,Delivered,22:22:31,88
4668,1516,Delayed,11:43:53,20
4670,1517,Delayed,16:25:56,132
4673,1518,Delivered,20:24:46,67
4675,1519,Delivered,19:48:27,170
4676,1520,Delivered,05:07:57,62
4679,1521,Delayed,23:28:41,260
4683,1522,Delayed,23:39:01,81
4686,1523,Delivered,14:33:11,87
4687,1524,Delivered,10:20:17,262
4695,1525,Delayed,15:38:19,237
4698,1526,Delivered,06:29:18,198
4701,1527,Delivered,02:16:19,208
4704,1528,Delayed,01:05:51,103
4707,1529,Delayed,12:22:48,209
4709,1530,Delivered,11:12:18,252
4710,1531,Delayed,00:42:11,137
4716,1532,Delayed,05:13:43,213
4718,1533,Delayed,03:52:50,153
4720,1534,Delivered,00:01:36,29
4723,1535,Delayed,23:24:09,136
4737,1536,Delayed,21:51:03,265
4741,1537,Delayed,13:31:50,223
4742,1538,Delayed,00:04:03,144
4745,1539,Delivered,22:16:28,137
4749,1540,Delivered,07:41:35,163
